Unnamed: 0,t,dist,I,coll,var
1623,130.0,10961.090678740122,500,vanilla,free_v
1624,65.0,11024.70223765613,500,vanilla,free_v
1625,72.0,10290.641105586114,500,vanilla,free_v
1626,72.0,10770.289517272333,500,vanilla,free_v
1627,87.0,10852.88446793687,500,vanilla,free_v
1628,84.0,10414.152405285671,500,vanilla,free_v
1629,68.0,10073.921770382403,500,vanilla,free_v
1630,52.0,10239.053650701251,500,vanilla,free_v
1631,71.0,10446.157731931138,500,vanilla,free_v
1632,85.0,10835.10994105372,500,vanilla,free_v
1633,42.0,194176.28813327063,500,vanilla,free_v
1634,58.0,4450117.906497023,500,vanilla,free_v
1635,57.0,10051.060616133043,500,vanilla,free_v
1636,84.0,27891.824202282995,500,vanilla,free_v
1637,76.0,9455.29205540583,500,vanilla,free_v
1638,83.0,11252.657910552698,500,vanilla,free_v
1639,83.0,10919.998676480423,500,vanilla,free_v
1640,70.0,10595.06695399387,500,vanilla,free_v
1641,74.0,9964.53470708368,500,vanilla,free_v
1642,86.0,10457.8663750606,500,vanilla,free_v
1643,47.0,10180.553891562631,500,vanilla,free_v
1644,86.0,9742.35319258762,500,vanilla,free_v
1645,72.0,11496.327255512007,500,vanilla,free_v
1646,63.0,10838.680761363135,500,vanilla,free_v
1647,75.0,8665.782527260162,500,vanilla,free_v
1648,75.0,11136.189254439092,500,vanilla,free_v
1649,72.0,8798.163213688298,500,vanilla,free_v
1650,85.0,10736.931896577453,500,vanilla,free_v
1651,84.0,11037.684102277826,500,vanilla,free_v
1652,80.0,10163.682079297949,500,vanilla,free_v
1653,77.0,10911.739448271925,500,vanilla,free_v
1654,76.0,11466.44099654619,500,vanilla,free_v
1655,147.0,11072.14662595354,500,vanilla,free_v
1656,76.0,11396.469700169366,500,vanilla,free_v
1657,89.0,10309.246821632823,500,vanilla,free_v
1658,87.0,11340.796088688829,500,vanilla,free_v
1659,74.0,10764.434451805282,500,vanilla,free_v
1660,78.0,10303.279278827276,500,vanilla,free_v
1661,63.0,10516.070912367515,500,vanilla,free_v
1662,84.0,10519.84761428592,500,vanilla,free_v
1663,86.0,10012.084607783529,500,vanilla,free_v
1664,88.0,11300.93694205637,500,vanilla,free_v
1665,69.0,9708.98675341359,500,vanilla,free_v
1666,63.0,9658.77149030007,500,vanilla,free_v
1667,81.0,10866.353218886885,500,vanilla,free_v
1668,93.0,9825.940776811489,500,vanilla,free_v
1669,74.0,10678.182421630929,500,vanilla,free_v
1670,46.0,10655.832611107253,500,vanilla,free_v
1671,83.0,8985188.07742377,500,vanilla,free_v
1672,67.0,10180.721547194653,500,vanilla,free_v
1673,68.0,10837.56685115606,500,vanilla,free_v
1674,68.0,10647.901627915124,500,vanilla,free_v
1675,88.0,11116.299119621444,500,vanilla,free_v
1676,85.0,11120.453156912374,500,vanilla,free_v
1677,89.0,11378.326894969225,500,vanilla,free_v
1678,53.0,11389.503836470873,500,vanilla,free_v
1679,63.0,9607.099840060137,500,vanilla,free_v
1680,88.0,10888.647195019495,500,vanilla,free_v
1681,94.0,11146.821665673742,500,vanilla,free_v
1682,63.0,10951.157274906673,500,vanilla,free_v
1683,77.0,9909.84230035684,500,vanilla,free_v
1684,81.0,10545.793999227031,500,vanilla,free_v
1685,78.0,11166.024441772814,500,vanilla,free_v
1686,58.0,10422.26270425114,500,vanilla,free_v
1687,78.0,10614.787729868602,500,vanilla,free_v
1688,72.0,9984.412092671417,500,vanilla,free_v
1689,79.0,10026.822093964664,500,vanilla,free_v
1690,68.0,10962.585550576658,500,vanilla,free_v
1691,83.0,9846.997339981766,500,vanilla,free_v
1692,65.0,10356.940387235343,500,vanilla,free_v
1693,82.0,9967.432643953707,500,vanilla,free_v
1694,73.0,10688.502676285389,500,vanilla,free_v
1695,73.0,9925.698999201157,500,vanilla,free_v
1696,63.0,9949.329820658908,500,vanilla,free_v
1697,60.0,10144.963070362714,500,vanilla,free_v
1698,58.0,10637.142871012433,500,vanilla,free_v
1699,51.0,10336.744853892833,500,vanilla,free_v
1700,77.0,10385.17687805558,500,vanilla,free_v
1701,83.0,9255.818407289722,500,vanilla,free_v
1702,63.0,9563.723528318762,500,vanilla,free_v
1703,77.0,10339.914526898214,500,vanilla,free_v
1704,81.0,9584.567912031003,500,vanilla,free_v
1705,49.0,10579.218705624877,500,vanilla,free_v
1706,46.0,10724.188349797723,500,vanilla,free_v
1707,68.0,9260.682046747505,500,vanilla,free_v
1708,62.0,10349.237372243804,500,vanilla,free_v
1709,73.0,11209.46681586584,500,vanilla,free_v
1710,63.0,11493.52475391071,500,vanilla,free_v
1711,62.0,11682.56590838436,500,vanilla,free_v
1712,83.0,10707.09876197826,500,vanilla,free_v
1713,70.0,9243.238878245853,500,vanilla,free_v
1714,57.0,10401.265142132248,500,vanilla,free_v
1715,63.0,10744.439036154765,500,vanilla,free_v
1716,93.0,21130.119412951022,500,vanilla,free_v
1717,90.0,10213.204041417634,500,vanilla,free_v
1718,63.0,9630.183475786462,500,vanilla,free_v
1719,65.0,10480.924712763688,500,vanilla,free_v
1720,69.0,9481.897821357452,500,vanilla,free_v
1721,73.0,9729.815300446617,500,vanilla,free_v
1722,58.0,10475.772786926036,500,vanilla,free_v
1723,46.0,33826.24146584591,500,vanilla,free_v
1724,43.0,9907.110586927667,500,vanilla,free_v
1725,73.0,10986.998482110615,500,vanilla,free_v
1726,72.0,10579.258134070102,500,vanilla,free_v
1727,78.0,10151.012752371837,500,vanilla,free_v
1728,92.0,10944.876327304117,500,vanilla,free_v
1729,76.0,9998.353748273785,500,vanilla,free_v
1730,76.0,9682.892800994578,500,vanilla,free_v
1731,84.0,9795.053267760202,500,vanilla,free_v
1732,67.0,14606.290355423313,500,vanilla,free_v
1733,76.0,10137.925837401424,500,vanilla,free_v
1734,84.0,10162.552390300218,500,vanilla,free_v
1735,85.0,11321.456521498449,500,vanilla,free_v
1736,74.0,10543.160923123489,500,vanilla,free_v
1737,84.0,11026.404124504515,500,vanilla,free_v
1738,83.0,10400.985340503685,500,vanilla,free_v
1739,63.0,9621.890777580636,500,vanilla,free_v
1740,73.0,9173.067898762114,500,vanilla,free_v
1741,80.0,10431.530862013144,500,vanilla,free_v
1742,101.0,10736.746828429055,500,vanilla,free_v
1743,53.0,10167.19323998306,500,vanilla,free_v
1744,90.0,9925.655481967207,500,vanilla,free_v
1745,89.0,11269.013400408354,500,vanilla,free_v
1746,89.0,113944010.47134086,500,vanilla,free_v
1747,63.0,9558.071571743223,500,vanilla,free_v
1748,150.0,21676.274426991746,500,vanilla,free_v
1749,75.0,9846.833730272949,500,vanilla,free_v
1750,78.0,10771.111966666474,500,vanilla,free_v
1751,73.0,10356.620077125086,500,vanilla,free_v
1752,80.0,10373.69648219161,500,vanilla,free_v
1753,90.0,10323.77000566074,500,vanilla,free_v
1754,86.0,11264.533717763832,500,vanilla,free_v
1755,77.0,11049.73584676568,500,vanilla,free_v
1756,82.0,9524.103411940589,500,vanilla,free_v
1757,76.0,11280.989240573224,500,vanilla,free_v
1758,79.0,11238.572206910569,500,vanilla,free_v
1759,89.0,9997.45209354658,500,vanilla,free_v
1760,83.0,10168.480246044692,500,vanilla,free_v
1761,193.0,10739.65707810944,500,vanilla,free_v
1762,105.0,11343.313948574976,500,vanilla,free_v
1763,89.0,9726.348987362391,500,vanilla,free_v
1764,56.0,10434.98765126972,500,vanilla,free_v
1765,156.0,9898.335110915055,500,vanilla,free_v
1766,87.0,9734.609311697965,500,vanilla,free_v
1767,83.0,11310.378003364209,500,vanilla,free_v
1768,61.0,11839640.999860575,500,vanilla,free_v
1769,88.0,10114.156623442444,500,vanilla,free_v
1770,59.0,9357.6730941908,500,vanilla,free_v
1771,89.0,10170.072157319071,500,vanilla,free_v
1772,123.0,10744.860355214543,500,vanilla,free_v
1773,84.0,9660.540676373876,500,vanilla,free_v
1774,83.0,11576.474087845712,500,vanilla,free_v
1775,59.0,9561.27015392754,500,vanilla,free_v
1776,72.0,10913.334634805691,500,vanilla,free_v
1777,79.0,9853.433661459649,500,vanilla,free_v
1778,75.0,10790.407339738473,500,vanilla,free_v
1779,70.0,9922.929941827328,500,vanilla,free_v
1780,78.0,9205.608414334669,500,vanilla,free_v
1781,80.0,10727.079457624988,500,vanilla,free_v
1782,88.0,10330.660748185972,500,vanilla,free_v
1783,84.0,10704.802873839368,500,vanilla,free_v
1784,64.0,11063.136292453988,500,vanilla,free_v
1785,59.0,9754.492426365705,500,vanilla,free_v
1786,74.0,10952.238363168532,500,vanilla,free_v
1787,67.0,10395.059986701854,500,vanilla,free_v
1788,42.0,10465.2456898029,500,vanilla,free_v
1789,68.0,10589.402369313302,500,vanilla,free_v
1790,77.0,9886.212345042568,500,vanilla,free_v
1791,73.0,9805.577766165185,500,vanilla,free_v
1792,70.0,9841.10509871124,500,vanilla,free_v
1793,87.0,10225.860296004095,500,vanilla,free_v
1794,75.0,9929.714058427497,500,vanilla,free_v
1795,88.0,9786.896552476856,500,vanilla,free_v
1796,100.0,10238.823511735196,500,vanilla,free_v
1797,60.0,32395.127213533407,500,vanilla,free_v
1798,64.0,10250.376594378073,500,vanilla,free_v
1799,29.0,12036.649964056016,500,vanilla,free_v
1800,88.0,21162.34983240745,1000,vanilla,free_v
1801,67.0,21539.765522766666,1000,vanilla,free_v
1802,98.0,20258.283386371484,1000,vanilla,free_v
1803,72.0,22366.48976431993,1000,vanilla,free_v
1804,92.0,20493.75245953793,1000,vanilla,free_v
1805,91.0,22134.5959179413,1000,vanilla,free_v
1806,93.0,21563.262575569926,1000,vanilla,free_v
1807,126.0,21003.773708293367,1000,vanilla,free_v
1808,91.0,21152.137583502237,1000,vanilla,free_v
1809,82.0,21695.28857793068,1000,vanilla,free_v
1810,60.0,20950.444956619987,1000,vanilla,free_v
1811,76.0,20539.934097611535,1000,vanilla,free_v
1812,94.0,21929.00255099324,1000,vanilla,free_v
1813,94.0,20150.41209976306,1000,vanilla,free_v
1814,74.0,21772.42229189122,1000,vanilla,free_v
1815,75.0,21068.190165734894,1000,vanilla,free_v
1816,94.0,22181.59760231184,1000,vanilla,free_v
1817,78.0,21820.24685185381,1000,vanilla,free_v
1818,53.0,20380.67536088146,1000,vanilla,free_v
1819,86.0,23954.92796176004,1000,vanilla,free_v
1820,72.0,22283.027832598,1000,vanilla,free_v
1821,89.0,54331.813393518496,1000,vanilla,free_v
1822,79.0,22387.960674806567,1000,vanilla,free_v
1823,42.0,20852.53433270745,1000,vanilla,free_v
1824,72.0,19660.48934822232,1000,vanilla,free_v
1825,86.0,19315.00592402868,1000,vanilla,free_v
1826,73.0,21308.81442101816,1000,vanilla,free_v
1827,78.0,21686.202998427743,1000,vanilla,free_v
1828,80.0,20862.601326958436,1000,vanilla,free_v
1829,77.0,20495.87667394414,1000,vanilla,free_v
1830,86.0,21139.411096400483,1000,vanilla,free_v
1831,74.0,19816.39500264226,1000,vanilla,free_v
1832,49.0,17663.96004429732,1000,vanilla,free_v
1833,93.0,21536.158751352013,1000,vanilla,free_v
1834,93.0,20925.95331591245,1000,vanilla,free_v
1835,75.0,21377.01172306486,1000,vanilla,free_v
1836,86.0,21225.909227801138,1000,vanilla,free_v
1837,90.0,21600.14253504291,1000,vanilla,free_v
1838,61.0,18060.655499867004,1000,vanilla,free_v
1839,92.0,21173.35495836466,1000,vanilla,free_v
1840,77.0,20373.211332038813,1000,vanilla,free_v
1841,82.0,20158.061490666063,1000,vanilla,free_v
1842,94.0,21645.55426892178,1000,vanilla,free_v
1843,70.0,21475.126183782624,1000,vanilla,free_v
1844,81.0,22911.32043566274,1000,vanilla,free_v
1845,76.0,22394.042901431963,1000,vanilla,free_v
1846,66.0,20790.668130477858,1000,vanilla,free_v
1847,75.0,19008.85900022698,1000,vanilla,free_v
1848,68.0,21784.973563893454,1000,vanilla,free_v
1849,68.0,20177.38430024117,1000,vanilla,free_v
1850,78.0,18398.631818394315,1000,vanilla,free_v
1851,100.0,20441.441631269565,1000,vanilla,free_v
1852,89.0,21676.05042855779,1000,vanilla,free_v
1853,45.0,20290.28436553366,1000,vanilla,free_v
1854,66.0,21405.51105613593,1000,vanilla,free_v
1855,89.0,18937.306614157857,1000,vanilla,free_v
1856,89.0,21075.72722090564,1000,vanilla,free_v
1857,84.0,20710.452381138497,1000,vanilla,free_v
1858,82.0,20531.02989150237,1000,vanilla,free_v
1859,77.0,20426.113332469515,1000,vanilla,free_v
1860,79.0,21337.4562559297,1000,vanilla,free_v
1861,95.0,22262.680445083304,1000,vanilla,free_v
1862,69.0,21140.519861247103,1000,vanilla,free_v
1863,99.0,21365.20350662572,1000,vanilla,free_v
1864,77.0,20585.96511581224,1000,vanilla,free_v
1865,74.0,21755.338277395887,1000,vanilla,free_v
1866,68.0,19873.2032577446,1000,vanilla,free_v
1867,77.0,21771.741426305864,1000,vanilla,free_v
1868,92.0,20679.283772956,1000,vanilla,free_v
1869,87.0,18707.432031743258,1000,vanilla,free_v
1870,73.0,22046.905392452118,1000,vanilla,free_v
1871,65.0,19030.775631202887,1000,vanilla,free_v
1872,57.0,96279051.94241296,1000,vanilla,free_v
1873,77.0,21772.400823560427,1000,vanilla,free_v
1874,74.0,19342.318663389346,1000,vanilla,free_v
1875,89.0,19133.021879953743,1000,vanilla,free_v
1876,83.0,19477.09896906316,1000,vanilla,free_v
1877,82.0,21028.72332673931,1000,vanilla,free_v
1878,81.0,20605.778377994942,1000,vanilla,free_v
1879,87.0,20291.27949943489,1000,vanilla,free_v
1880,88.0,20084.796016007705,1000,vanilla,free_v
1881,96.0,20990.377230005703,1000,vanilla,free_v
1882,74.0,20913.85306293695,1000,vanilla,free_v
1883,65.0,20109.175614580832,1000,vanilla,free_v
1884,109.0,20582.80481535328,1000,vanilla,free_v
1885,96.0,21815.85789777728,1000,vanilla,free_v
1886,90.0,22322.61168958685,1000,vanilla,free_v
1887,87.0,20988.10184532677,1000,vanilla,free_v
1888,78.0,20503.17403400894,1000,vanilla,free_v
1889,91.0,18504.28592917545,1000,vanilla,free_v
1890,36.0,19382.514539424326,1000,vanilla,free_v
1891,60.0,20429.95992742583,1000,vanilla,free_v
1892,91.0,20885.586006464982,1000,vanilla,free_v
1893,79.0,21512.167844142918,1000,vanilla,free_v
1894,87.0,32573.657844351637,1000,vanilla,free_v
1895,90.0,20556.935574211115,1000,vanilla,free_v
1896,91.0,19908.251026504797,1000,vanilla,free_v
1897,90.0,21168.323207115103,1000,vanilla,free_v
1898,91.0,19716.31775140269,1000,vanilla,free_v
1899,91.0,18828.99152281969,1000,vanilla,free_v
1900,37.0,20513.21311514941,1000,vanilla,free_v
1901,74.0,21565.795499004937,1000,vanilla,free_v
1902,87.0,21032.848413054835,1000,vanilla,free_v
1903,154.0,21289.82251255419,1000,vanilla,free_v
1904,76.0,21246.924905246608,1000,vanilla,free_v
1905,118.0,20637.514840916832,1000,vanilla,free_v
1906,77.0,20623.35128801577,1000,vanilla,free_v
1907,71.0,20181.692369475582,1000,vanilla,free_v
1908,76.0,20853.204317276875,1000,vanilla,free_v
1909,96.0,22170.94277266629,1000,vanilla,free_v
1910,89.0,20922.79148208256,1000,vanilla,free_v
1911,44.0,20124.976152640156,1000,vanilla,free_v
1912,79.0,19783.523494224573,1000,vanilla,free_v
1913,74.0,23253.03770376309,1000,vanilla,free_v
1914,76.0,19902.33458584952,1000,vanilla,free_v
1915,147.0,17809.61636865987,1000,vanilla,free_v
1916,73.0,22476.857977013184,1000,vanilla,free_v
1917,68.0,22028.793874851825,1000,vanilla,free_v
1918,90.0,19821.72961775528,1000,vanilla,free_v
1919,90.0,20020.15534195848,1000,vanilla,free_v
1920,97.0,21286.208895669926,1000,vanilla,free_v
1921,64.0,20769.478189862675,1000,vanilla,free_v
1922,76.0,20951.19191533204,1000,vanilla,free_v
1923,75.0,19967.87280378708,1000,vanilla,free_v
1924,84.0,21417.91578661872,1000,vanilla,free_v
1925,69.0,20326.116111281182,1000,vanilla,free_v
1926,85.0,20522.28444118601,1000,vanilla,free_v
1927,41.0,128206.73479352826,1000,vanilla,free_v
1928,53.0,21258.964791266884,1000,vanilla,free_v
1929,78.0,19111.62949611401,1000,vanilla,free_v
1930,57.0,21716.40697116516,1000,vanilla,free_v
1931,86.0,19979.88668547136,1000,vanilla,free_v
1932,83.0,18655.369903784875,1000,vanilla,free_v
1933,69.0,20741.369377403087,1000,vanilla,free_v
1934,98.0,21284.791937993832,1000,vanilla,free_v
1935,74.0,19158.119959853397,1000,vanilla,free_v
1936,66.0,19913.675058745324,1000,vanilla,free_v
1937,66.0,20820.07549422712,1000,vanilla,free_v
1938,88.0,18620.04073890827,1000,vanilla,free_v
1939,77.0,17746.442592128216,1000,vanilla,free_v
1940,83.0,21063.996144908186,1000,vanilla,free_v
1941,93.0,20389.046652311303,1000,vanilla,free_v
1942,60.0,19402.639216144657,1000,vanilla,free_v
1943,55.0,21643.80550451773,1000,vanilla,free_v
1944,89.0,20495.67218534682,1000,vanilla,free_v
1945,46.0,21728.26778485697,1000,vanilla,free_v
1946,61.0,20556.97310642045,1000,vanilla,free_v
1947,80.0,27944.3366596948,1000,vanilla,free_v
1948,75.0,21776.33289648141,1000,vanilla,free_v
1949,78.0,20700.09039619276,1000,vanilla,free_v
1950,95.0,20986.311521693253,1000,vanilla,free_v
1951,67.0,21988.507655567533,1000,vanilla,free_v
1952,90.0,20840.692679350203,1000,vanilla,free_v
1953,87.0,20165.7795743041,1000,vanilla,free_v
1954,78.0,21380.2478200026,1000,vanilla,free_v
1955,139.0,20009.187247990823,1000,vanilla,free_v
1956,96.0,20413.57163363887,1000,vanilla,free_v
1957,69.0,20532.520171110293,1000,vanilla,free_v
1958,93.0,20589.406887548197,1000,vanilla,free_v
1959,75.0,19557.8732692719,1000,vanilla,free_v
1960,91.0,22773.44919130521,1000,vanilla,free_v
1961,80.0,20208.001503785184,1000,vanilla,free_v
1962,88.0,19572.60006180776,1000,vanilla,free_v
1963,73.0,20755.305757651306,1000,vanilla,free_v
1964,73.0,18244.170709630223,1000,vanilla,free_v
1965,81.0,19779.53989305345,1000,vanilla,free_v
1966,138.0,20569.897828892343,1000,vanilla,free_v
1967,81.0,21110.8647901997,1000,vanilla,free_v
1968,78.0,20481.14793833033,1000,vanilla,free_v
1969,93.0,21705.567503613467,1000,vanilla,free_v
1970,82.0,22902.27517743287,1000,vanilla,free_v
1971,84.0,20905.311775373048,1000,vanilla,free_v
1972,84.0,20018.974511767254,1000,vanilla,free_v
1973,91.0,20234.012566128054,1000,vanilla,free_v
1974,81.0,21555.985593699515,1000,vanilla,free_v
1975,66.0,20922.29959721193,1000,vanilla,free_v
1976,75.0,20755.71124093968,1000,vanilla,free_v
1977,81.0,20724.5752931215,1000,vanilla,free_v
1978,100.0,21268.79725066926,1000,vanilla,free_v
1979,83.0,109245.73195632876,1000,vanilla,free_v
1980,91.0,20167.42968821803,1000,vanilla,free_v
1981,64.0,17722.05029742003,1000,vanilla,free_v
1982,66.0,541936.1540162002,1000,vanilla,free_v
1983,75.0,21106.167047319526,1000,vanilla,free_v
1984,87.0,21747.395802993426,1000,vanilla,free_v
1985,62.0,21073.311184288064,1000,vanilla,free_v
1986,71.0,19786.93370972757,1000,vanilla,free_v
1987,90.0,21377.915023874026,1000,vanilla,free_v
1988,71.0,21642.60479871319,1000,vanilla,free_v
1989,80.0,20121.17828375963,1000,vanilla,free_v
1990,91.0,22779.169485889684,1000,vanilla,free_v
1991,98.0,20369.06886612457,1000,vanilla,free_v
1992,64.0,19466.147285437863,1000,vanilla,free_v
1993,88.0,830300.4185550754,1000,vanilla,free_v
1994,80.0,21007.615450488905,1000,vanilla,free_v
1995,41.0,20304.944570694373,1000,vanilla,free_v
1996,88.0,21281.127671866685,1000,vanilla,free_v
1997,89.0,19794.062931893062,1000,vanilla,free_v
1998,88.0,20187.756104287502,1000,vanilla,free_v
1999,64.0,1175302.558722817,1000,vanilla,free_v
